publishedAt,comment,sentiment_label
2025-01-25 19:16:56+00:00,Super off topic but I took a big break from the internet after my gf noticed it was really effecting my mood  I randomly decided to buy dragon age the veilguard I enjoyed the one from a while ago and OMFG that was legit the worst game I ever played I know better than to not just buy AAA games without looking at reviews but I thought huh how bad could it be and what I witnessed was the biggest turd I ever ever created like how could you fuck up a dark fantasy dragon game that bad,Negative
2025-01-25 19:26:52+00:00,you know it's a serious review when you see there's a 18% letter count change.,Neutral
2025-01-25 19:39:02+00:00,lets face it its not for games it for ai. for games we need better games not better hardware,Neutral
2025-01-25 19:40:23+00:00,Adaxum’s innovative approach to E-commerce integration is a game-changer. Joined the presale today!,Positive
2025-01-25 19:40:32+00:00,Adaxum’s token is primed for massive adoption. Secured my share early in the presale phase.,Positive
2025-01-25 19:40:44+00:00,Adaxum’s focus on real-world applications makes it a standout project. Joined the presale today!,Positive
2025-01-25 19:42:58+00:00,7:15 is when the zesty man starts,Neutral
2025-01-25 20:14:55+00:00,"This was one of the best product review videos out of LTT in a very long time. Linus mentioned it reminded him a bit of the old days of doing reviews with multiple people handling different segments on WAN Show and I agree. This excellent format kept a heap of content flowing and engaging for the viewer. I hope to see more like it in the future.   As for the content and conclusions, I'm ""meh"" on the 50 series as I was on the 40 series mainly down to the price-to-performance ratios provided. hoping AMD can pull something out of their hat with their coming hardware or I'll be sticking back in the stone ages for at least one more generation it seems.",Positive
2025-01-25 20:33:15+00:00,seems like you are getting paid to talk very well about this product?!?!?!?!?!?!?!?!?!?!?!?!?!?!?!,Negative
2025-01-25 21:04:26+00:00,"Tech aside, LTT might just be one of, if not the best channels at storytelling. The way you guys mix complicated information with perfectly timed and spaced humor is amazing. Makes watching these videos very enjoyable!",Positive
2025-01-25 21:13:05+00:00,Wish I had a pic or console,Neutral
2025-01-25 21:46:00+00:00,"You know, something that almost everyone is ignoring... The thing just has 33% more Shaders... That means it's 0% faster, just more shaders. It doesn't get more basic than that. This actually sounds like progress is at a halt. It's just as basic as AMD bringing out a 7600 variant (""even slower!"") recently...",Negative
2025-01-25 21:48:55+00:00,"I really have to congratulate LTT here, they've finally made a review video that takes into consideration that professionals are the target consumers of these cards. As someone interested in using this card professionally, I was impressed that we finally got from LTT some information that wasn't exclusively related to gaming. Thank you very much for that!!!!",Positive
2025-01-25 22:00:45+00:00,Is it possible that you can do a build video that has a 5090 in a Y60 case on a Samsung Odyssey Neo G9? I want to know if its worth the graphic card to upgrade from a 4060 Ti to 5090 (I also have a Y60 PC with a neo G9 monitor),Neutral
2025-01-25 22:21:33+00:00,I need this same Title and Enthusiasm for the 9070 XT when it comes thanks in advance.,Positive
2025-01-25 22:44:15+00:00,Why is there no RTX 5080 reviews anywhere. They are dropping together,Negative
2025-01-25 22:49:45+00:00,Generational uplift in price.,Neutral
2025-01-25 22:50:23+00:00,didnt nvida always change the way the card looks? or has it always looked like that  i thought you were holding a 30 series card and this was a prank lol also man that first cyber punk chart makes me feel sad i cant keep up with this stuff  so im still on the 30 series lol  its kinda crazy that the 5090 is doubling the 3090... soo i wonder how much the 5060 is gonna be  cause even that will probably blow what i have out of the water,Negative
2025-01-25 23:30:35+00:00,The 3000 series and 4000 series have tensor cores which is pretty much ai.  Dlss4 should be able to work on those cards.  Wait till a third party software reveals nvidias gimmicks.,Neutral
2025-01-25 23:44:50+00:00,"please test 5090 in stalker ... no need 8k, 4k would be more than enough",Neutral
2025-01-25 23:45:06+00:00,What people don't realize is that NVIDIA's marketing strategy involves the user upgrading their gpu every 2 generations.  You don't believe me?  Look at the difference between the 3090 and the 5090...,Neutral
2025-01-25 23:47:33+00:00,The 50nani,Neutral
2025-01-26 00:02:25+00:00,I'm on rtx 2080 non super. So i have no choice but to upgrade.   5080,Neutral
2025-01-26 00:10:50+00:00,Remember when linus did reviews and not advertisements?,Neutral
2025-01-26 00:23:26+00:00,"sounds like, long story short, its worth it if you can afford it... which most of us can't",Neutral
2025-01-26 00:26:37+00:00,I thought this guy quit YouTube,Negative
2025-01-26 00:30:30+00:00,Lotta info in 22 mins! I had my wisdom teeth removed a week ago too  🦷Still hurts 🤕,Negative
2025-01-26 00:43:45+00:00,17:00 - You'd think for $2k it would be better for AI.,Neutral
2025-01-26 00:54:50+00:00,WooW you have been in a lots of details dear LTT nerds,Positive
2025-01-26 01:11:25+00:00,$4000 grand plus for just a card in Aus is just ridiculous.,Negative
2025-01-26 01:24:39+00:00,guys i need help. Im building my very first pc and have evreything figured out except the gpu. I plan on using my pc for gaming and video editing with davinci resolve (not anything like 4k footage but heavy effects/fusion). What gpu should i go for?,Neutral
2025-01-26 01:29:05+00:00,Dennis has too much power the sponsor spots are getting too good.,Positive
2025-01-26 01:32:11+00:00,Ah a glorified rtx 4090 ti with a price hike and fake frames as extras,Negative
2025-01-26 01:45:52+00:00,Super pumped to buy one. But i will either be geting a 5090 or a 4090 on thursday. No empty hands!,Positive
2025-01-26 02:42:45+00:00,So they didn't even do the review with the 9800x3d. What a waste of time.,Negative
2025-01-26 02:53:43+00:00,Graphic Card❌ Graphic Bricks✅,Neutral
2025-01-26 02:58:26+00:00,"people stopped spontaneously ""booming"" in keynotes since late Steve Jobs :( until linus brought it back",Negative
2025-01-26 03:18:58+00:00,"I'm still rocking a fuckin 1080 so hearing this ""only a 30% increase"" is kinda funny",Positive
2025-01-26 03:19:15+00:00,linus brov plzzz do this on an rtx 5090 now!!!!,Neutral
2025-01-26 03:19:20+00:00,linus brov plzzz do this on an rtx 5090 now!!!!,Neutral
2025-01-26 03:26:38+00:00,All I got from this video was that I’m an idiot,Negative
2025-01-26 03:29:48+00:00,IM LIKING BECAUSE THE LIAO ADD WAS SO GOOD,Positive
2025-01-26 04:02:01+00:00,I can get a sectional for 2k. When you could mine with a graphics card the price wasn't as much if a concern because you could recoup the money but without a business application to use it on why buy it?  Some youtubers may need it to process their vids but otherwise why?,Neutral
2025-01-26 04:12:55+00:00,So we all waiting for the 6090 to come out so 4090's might be <$2k then?,Neutral
2025-01-26 04:16:23+00:00,"Still rocking the 1080ti from 2016, playing 2160p since 2016 too",Positive
2025-01-26 04:16:41+00:00,"I initially ignored this video thinking the title was clickbait, but I came away knowing that this is the single best, most engaging GPU review I have ever had the pleasure to witness. Great stuff!",Positive
2025-01-26 04:37:59+00:00,Why alex is holding a hammer,Neutral
2025-01-26 05:18:49+00:00,Make a 16k setup with rtx 5090 🤩🤩,Positive
2025-01-26 05:30:02+00:00,what happened to this place,Negative
2025-01-26 05:51:01+00:00,leave the crew to themselves for a day and they start wildin'  Honestly would like to know how fast this crunches with BOINC GPU projects like GPUGrid or Folding@home. The loading bars would've been immaculate.,Neutral
2025-01-26 05:58:26+00:00,The question is if you have the 4090 is it worth the upgrade? providing you can get your hands on one....,Neutral
2025-01-26 06:13:46+00:00,I’m only a minute in. AND THAT cake cutting transition was sooo clean.. 😂😂,Positive
2025-01-26 06:30:42+00:00,0:23 we got Linus bringing the boom before gta 6,Neutral
2025-01-26 06:36:50+00:00,Looks like im keeping my 4090FE. No reason to upgrade to this tbh.,Neutral
2025-01-26 07:26:49+00:00,Its never cake always real is crazy,Neutral
2025-01-26 07:33:15+00:00,That one dude sounds like Kermit the Frog. You know the one.,Neutral
2025-01-26 07:44:14+00:00,"Another proof of the incompetence of bloggers. The only real purpose of the 5090 is VR gaming, since other games already achieve insane FPS even on the 4090. Yet not a single one of these clueless individuals is showcasing VR games on this card. How can they be this useless?",Negative
2025-01-26 07:57:16+00:00,My PC didnt even cost ¼ of ⅓ of this card 😭,Neutral
2025-01-26 08:17:54+00:00,Hello bro can I get a PC anything will be appreciated cause I don't have a PC 😅,Positive
2025-01-26 08:35:44+00:00,They have so many people reviewing this because it's the closest they'll ever get to being able to being able to have their own channel without competing with LMG.,Neutral
2025-01-26 08:38:11+00:00,"great, none of your test data is accurate, worthless review",Negative
2025-01-26 08:53:09+00:00,"Fine data, so much cringe acting",Neutral
2025-01-26 09:01:08+00:00,1 terrabyte of a graphics card,Neutral
2025-01-26 09:10:37+00:00,"Looks like GPU development is not in a good place atm. No new breakthroughs, just bigger engine and more fuel drain. I guess this is why they are looking at other places to find performance.",Negative
2025-01-26 09:20:28+00:00,What on earth I just watched 1:02,Negative
2025-01-26 09:20:30+00:00,These charts really show just how big of a leap the 4090 was.,Neutral
2025-01-26 09:54:52+00:00,"Still own a 1080Ti, but I don't game enough to justify any upgrade right now...",Negative
2025-01-26 10:41:49+00:00,"for AI - FP32-FP16 +30%, FP4 (for modern LLM inference) - 4x The focus is right i guess.",Neutral
2025-01-26 10:45:46+00:00,"""The 5090 is overkill when you play in 1440p"" -I fully get it and partially agree, but in many games, it cannot get even the 144Hz of the current monitors, let alone 165Hz/240Hz (in full preset without RT). Now imagine 4K. We just started getting into that resolution. My 144Hz monitor supports 165Hz OC via DSC, but I have it at comfortable 100Hz which I love.   Plus, capped frame rates and the GPU not only stays in cool levels, but the capping also helps in smoother gameplay since the GPU can be better in synchronization with the CPU. You can look it up, here, on YT. Capping the frame rates is good, end of story. Power consumption way less and the sync with the GPU culminates in smooth response times. It's like one straight line.",Positive
2025-01-26 11:24:59+00:00,Why tf are we ok with this price?,Negative
2025-01-26 11:25:22+00:00,"Yeah because of the memory bus. 384 to 512. But when you  compare apples to apples with the 40 series vs 30 series against the 50 series in less than the 90 flagship. the bus size matters. Nobody wants that AI generated frames they call DLSS that decreases resolution. Give us true specs and not that AI hack that gives us blurred resolution. 30 series the memory bus was good. Starting with 40 series Nividia skimped out and scammed everyone with a shit resolution hack. DLSS, truly its a hack, not even an AI hack but a lower resolution hack. Apples to Apples, or its no dice, unless you like 720 p. Analog is better than 720. For 50 series cards less than the 5090, the 30 series cards hang with the 50 series for true FPS. Im talking 3080 vs 5080. Especially in higher resolution, and screw that ray tracing.  For the money, it is not worth it at all. AMD for true FPS and resolution unless youre a pro gamer that is ok with 1080p and its for competition. For the average player, AMD wins. Better resolution and FPS dollar for dollar.",Negative
2025-01-26 11:30:54+00:00,"Love these green dots. Made the graphs sooo much more attractive, readable and engaging.",Positive
2025-01-26 12:18:54+00:00,What's the game at 11:00?,Neutral
2025-01-26 12:35:00+00:00,Now I really want a RTX 5090 cake...,Positive
2025-01-26 12:55:08+00:00,"Your forgot to include the words ""flat linear progression"".  People will still buy this card, but it's funny how they debuted with the fastest of the bunch, the 4090ti.",Positive
2025-01-26 12:59:26+00:00,They finally released the 4090 Ti!,Positive
2025-01-26 13:05:00+00:00,My rtx 3080 pny xlr8 10g is the best for only 320$ 😅,Positive
2025-01-26 13:28:55+00:00,0:30 we are so sorry about your brother he gets 5 big booms,Negative
2025-01-26 13:38:15+00:00,Yay another card which I can't afford,Negative
2025-01-26 13:47:16+00:00,I think I’ll keep my 4090,Neutral
2025-01-26 14:22:18+00:00,And only costs 3-7 THOUSAND fukin dollars.  Who the hell are pc parts targeted at anymore?   Not the average gamer we wont be able to afford the 5070 when it gets scalped to 2k.,Negative
2025-01-26 14:36:28+00:00,Imagine making games for high end PC’s when majority of players don’t have even mid-range PC…,Neutral
2025-01-26 14:36:44+00:00,"Tl;dw, it's as bad of a deal as the 4090, and the fake frames aren't worth the insane price and power consumption.",Negative
2025-01-26 15:06:34+00:00,@linustechtips okay on a serious note willing to donate anything to this poor soul in South Africa an old gpu 1050 or 1060 maybe in that storage lol. This will be only a future for me one day when you are on retirement and then computers wont exist anymore. lol.,Neutral
2025-01-26 15:16:35+00:00,This just makes me feel happier of my 7900 xtx choice,Positive
2025-01-26 15:25:43+00:00,I would like the overkill for my 1440p as well for my Oled 32 :),Positive
2025-01-26 15:26:51+00:00,14:17 The fan blades are not a visual artifact. There are blades at the front and back. It just looks jarring due to how the animation only kicked in when the LODs swapped.,Negative
2025-01-26 15:35:00+00:00,But can it run Crysis?,Neutral
2025-01-26 15:36:14+00:00,"Oh wow, another nvidia flop.",Negative
2025-01-26 16:01:16+00:00,Gpu reviews aren't fun anymore with no competition and a ridiculous price tag,Negative
2025-01-26 16:02:27+00:00,5:03 - This is just incorrect. nanite has nothing to do with AI...,Negative
2025-01-26 16:07:12+00:00,How many blonde/ginger dudes with blue eyes work here are they brothers? lmao,Neutral
2025-01-26 16:35:03+00:00,"So for the price of a used car, we go BACK 30 years, celebrating 10-bit technology barely better than the NES while not even getting 60 frames per second, wooooooowwwww 🙄😒🙄😒",Negative
2025-01-26 16:38:14+00:00,This was pretty much my conclusion too. The 5090 is just a 4090-Super-Duper and the only impressive thing about it is the fact they fit this MEGALODON GPU into a 2-slot card with no issues. The 5080 looks decent but 16GB is a bit low considering its supposed to be 20% faster than 4080-Super. The 5070-Ti is the card that makes sense to me this generation. Should be the same performance as 4080-Super for $250 less. Thats just a win in my book. And then the 5070 12GB just doesn't have enough VRAM again so if you are looking for a card around $500 Ill probably refer you to AMDs 9070/XT.,Positive
2025-01-26 17:57:17+00:00,I would buy one if I could afford one !,Positive
2025-01-26 18:17:36+00:00,a channel this is just chilling for the capitalists ... consume ...,Negative
2025-01-26 18:29:17+00:00,You can buy a car for that money ... and get a GF with that car 😅,Positive
2025-01-26 18:37:40+00:00,This is what AI should be used for.,Neutral
2025-01-26 18:51:57+00:00,I can't believe just how low LTT can go every time they release a new video,Negative
2025-01-26 19:07:09+00:00,"With the future cost of graphics cards, it's almost not even worth upgrading your PC until its a potato. I really don't want to go back to console gaming.",Negative
2025-01-26 19:15:07+00:00,"14:18 These HVAC units in Cyberpunk actually have 2 sets of fans in them, that's not a DLSS mistake",Neutral
2025-01-26 19:28:41+00:00,Can you please build a PC blindfolded,Neutral
2025-01-26 19:36:03+00:00,when will people realize we kinda need AI if we want to get better and better performance? moores law exists and yall should look into it. we are reaching the limits of how small we can make stuff.,Neutral
2025-01-26 19:41:54+00:00,"trust me, Nvidia gonna release the RTX 5090 Ti for $3000 1 year later with the actual Blackwell performance originally planned for the 5090",Neutral
2025-01-26 19:53:46+00:00,Can you do a video on New DJI Flip Drone which has a new technology like AI drone .,Neutral
2025-01-26 20:06:02+00:00,"The AI part of it is still like that for now. In the future as AI gets better this videocard will so as well, right?",Positive
2025-01-26 20:22:48+00:00,"Yeah, I'm still fine with my 4090 for another generation",Positive
2025-01-26 20:43:47+00:00,"I love this video, but that tech is very very pricely, we need more competition",Positive
2025-01-26 21:02:25+00:00,guess i'll wait and see about the 6000 series then,Neutral
2025-01-26 21:09:50+00:00,Why has no one talked about VR? Will this new multi frame gen work in VR?,Neutral
2025-01-26 21:10:58+00:00,Changing the presenters for different segments is a great idea. Keep doing that.,Positive
2025-01-26 21:47:09+00:00,"Theres a lot of complaining about the 30-40% increase but that doesn't make sense to me. I mean, compare it to the percentile increases between older models like on your own graphs and it is wildly better. I mean yeah I get it is two grand but that was to be expected anyways if you look how graphics cards prices have gone up.",Neutral
2025-01-26 22:12:05+00:00,I watched the whole 22min of this video and yet have no plan of buying a 5090,Negative
2025-01-26 22:20:52+00:00,Unfortunately I was only born with one kidney so I'm gonna have to pass.,Negative
2025-01-26 22:37:38+00:00, the letter count made me laugh XD,Positive
2025-01-26 23:23:17+00:00,3090 ti is old now 💀,Negative
2025-01-26 23:28:59+00:00,My 2070 super still works great I don't need another gpu. I have easily enough money to buy a new one but why would I? Unecessary waste of money.,Positive
2025-01-26 23:45:34+00:00,Oliver did so well on camera,Positive
2025-01-26 23:49:58+00:00,"Games need performance updates. Just wait, with updates - more fps is coming.",Neutral
2025-01-26 23:54:59+00:00,damn the rtx 5090 isnt even 2000€ it is 2.329€ like wtf.,Negative
2025-01-27 00:35:22+00:00,I don't care about fake frames with artifacts. I would prefer better game engines as opposed to making fake frames,Negative
2025-01-27 00:35:53+00:00,They're talking about upgrading from the 30 series and I'm still on the 20 series ;--;,Neutral
2025-01-27 01:13:25+00:00,no its not 2k because you cant buy a OEM card and Nvidia get a mark up on the placeholder 2k base price (Probably) so ;D show me a OEM 5090 ill show you 2k also i need 2- 4 and that new fan design does not help air flow in multi GPU system IDGAF what Jensens leather coat says... apparrently the melting PSU sockets where our fault then we got ATX3.0 ports CRINGE,Negative
2025-01-27 01:19:40+00:00,2k USD....yea how about Eff Off.,Neutral
2025-01-27 01:20:27+00:00,"21:25 The 4090 was an outlier for 40 series with lower tier cards offered a much lower performance bump...  Yeah, but the 50 series will offer a much lower performance bump for it's lower tier cards... Again! (Hypothesised from the fact that 5090 = 30% jump over 4090, using 30% more cores and 30% more power, but the lower tier cards have around 7-10% more cores, so they'll offer.... erm.... 7-10% more performance?!   Duh!   Meaning that the 5090 will just be even more ""outlier"" than the 4090.  Boo :(",Negative
2025-01-27 01:33:41+00:00,Could this have done Folding@Home work units if you'd tried to? I'd have been very interested to see that,Positive
2025-01-27 01:42:23+00:00,"5090 is great and all, but I think people will be happy to get this level of detail breakdown for the rest of the RTX 50 series since that’s what we’ll actually be interested in buying",Positive
2025-01-27 01:46:08+00:00,the widowmaker games weapon or weapons,Neutral
2025-01-27 02:21:02+00:00,"I had to check my play back speed, Thought it was on 2x for a second. This was a bit much. Also felt i was being talked down to at a few points.",Negative
2025-01-27 02:31:41+00:00,Why does Alex sound like a bad A.I. render?,Negative
2025-01-27 02:46:04+00:00,so you guys excited for the 4090 when the 50 series comes out?,Positive
2025-01-27 03:27:02+00:00,ill keep the 3070,Neutral
2025-01-27 03:56:59+00:00,"You guys getting lower latency with lower MFG is very interesting.. I would like to know why.  I know that reflex 2 works by extrapolating frames (which does make me question why interpolate, then extrapolate instead of just extrapolate? To sell AI cores or does it actually accomplish something?). I wonder if it's easier to perform extrapolation effects on the output of the MFG pipeline instead of the raster one? As they assuming reflex will only be used with Frame Gen? As what reflex 2 does.. or is it really just a measurement error?",Neutral
2025-01-27 03:59:18+00:00,The Anti-Trust law needs to kick in and NVIDIA needs to be broken up so that there is no fleecing of the customers and no shortage of supplies. This is getting ridiculous. Why was the government sleeping till now?,Negative
2025-01-27 04:02:04+00:00,appreciate the enormous effort behind this review,Positive
2025-01-27 06:13:50+00:00,I hate when people say overkill. Nothing is overkill just yet. I Like playing all my games at max everything 😮,Negative
2025-01-27 06:41:18+00:00,"I wanna buy it just to have it, but honestly I am getting really good 4k gaming on my 55 inch samsung ark and my 4090 pc. I dont see the need to get it at all",Positive
2025-01-27 07:01:21+00:00,now use it with minecraft rtx shader with 1024x resource pack with 32 render distance,Neutral
2025-01-27 07:22:39+00:00,Nvidia will see how disappointing this will be when it probably wont even sell out,Negative
2025-01-27 07:43:12+00:00,"Here me out, I’m sure this comment will get lost but just incase it doesn’t, after seeing those graphs, I want a retrospective review of the 1080ti, what a beast",Neutral
2025-01-27 08:53:00+00:00,damn that gpu has as much ram as my whole pc,Negative
2025-01-27 09:30:08+00:00,I just want to get this new Google quantum chip and turn it into a GPU and a CPU...,Positive
2025-01-27 09:30:56+00:00,I bought a 3080 TI for over $1500 2.5 years ago and it achieves 35-80 FPS at 1440p in most games?? That's an average spending of ~$600-800 per year just to get decent FPS in 1440p lol,Neutral
2025-01-27 10:00:03+00:00,difference from 4090 to 5090 is same as 7900xtx to 4090.,Neutral
2025-01-27 10:43:01+00:00,"Frame gen is a gimmick. Physics is calculated in the frame buffer, and if the frame buffer isn't updating faster then generating more frames is a waste of time.",Negative
2025-01-27 11:36:54+00:00,"I was planning on getting one but it's not a very good card over a 4090, even for ML.",Negative
2025-01-27 11:42:04+00:00,"This whole video just sounds sponsored. The majority of people only care about rasterization, and this was a weak upgrade for the price increase",Negative
2025-01-27 11:42:04+00:00,me watching this with a core 2 duo and a geforce 9500GT🤑,Neutral
2025-01-27 11:56:52+00:00,"If you use DLSS Quality at 1440P (1707x960), and MFG 4X, then 89% of your pixels are fake!!! Only 11% real pixels! And that’s at DLSS QUALITY, lol.",Negative
2025-01-27 12:07:46+00:00,"30% faster, 37% more energy, 33% more VRAM, 25% more expensive after 27 months! What a great deal! /s",Positive
2025-01-27 13:33:24+00:00,the thing is .... ur already above 60 fps more frames wont be that game changing,Neutral
2025-01-27 13:39:22+00:00,"CNNs are faster / more efficient than transformers, partly due to locality bias. The ""scaling"" Nvidia mentions is that transformers get better with more parameters / training in a way that CNNs don't. So the transformer is likely larger than the CNN, making it even more impressive that they are able to run in real time.",Positive
2025-01-27 13:39:34+00:00,"For a GPU to render/draw the ""3 Fake Frames in between"", it must already know what the ""Next Real Frame"" looks like. This is the real issue! So for a Game being Faked into 4x fps, the GPU has to hold back the next frame that it already knows about to be able to draw the next 3 fake frames. Consider 6fps raw, 1/60th of a second it holds that next frame back, it is adding 16.66 ms of latency to every rendered frame.  This would easily be seen on camera. Why is no one demonstrating this!",Negative
2025-01-27 14:06:07+00:00,"5:39 - ""-18% letter count"" -- Should have included the space and made it a character count instead. LOL",Neutral
2025-01-27 14:18:48+00:00,Isnt this a bit dissapointing?,Negative
2025-01-27 14:44:26+00:00,"I didn't quite understand the graph at 12:21, could someone help me?",Negative
2025-01-27 15:00:19+00:00,No way -18% letter count,Neutral
2025-01-27 15:06:30+00:00,"I will not take this graphic card, will keep my 3070, AI...., and wait for 5070 maybe maybe it will worth it",Neutral
2025-01-27 16:58:09+00:00,Once ai take over no one can stop. It,Neutral
2025-01-27 18:19:36+00:00,Love the energy in this video!,Positive
2025-01-27 18:49:57+00:00,since when has the RSVP ever been accurate? everytime they release something they sell it 2.5 times what they claim theyll sell it for i guarentee itll be atleast 3k,Neutral
2025-01-27 19:17:23+00:00,All I'm realizing is getting the 7900xtx for $900cad 2 years ago was the best decision i made,Positive
2025-01-27 20:35:56+00:00,I wonder if it would be possible to train an AI to recognize textures on a coding level to get better results in image quality. If the AI already knows what it’s looking at it should be able to function faster no? I dk I’m not the expert by any means I just like to think 🤔,Neutral
2025-01-27 20:50:50+00:00,Alan wake 2 is one of the only games im okay locking at 30fps. The gameplay is pretty slowly paced and its worth turning RT on because its one of the most beautiful looking games out there,Positive
2025-01-27 21:56:28+00:00,Who’s here after the deepseek dip,Neutral
2025-01-27 22:24:20+00:00,Just a huge commercial,Negative
2025-01-27 22:30:06+00:00,Can we have room temperatures info in the termal bechmarks? That feels kinda important and missed out.,Neutral
2025-01-27 23:53:47+00:00,"the blond dude is so incredibly grating and annoying, please never put him in front of a camera ever again",Negative
2025-01-28 00:44:57+00:00,"But can it fix nVidia's meteoric cavitation in market value, oops.",Negative
2025-01-28 01:24:04+00:00,Seems like a ti rather than an actual generation leap,Negative
2025-01-28 01:25:05+00:00,Can I play a game in 4K on one monitor while watching Netflix on a second monitor or will it force close the game?,Neutral
2025-01-28 01:27:49+00:00,"So with the new frame gen, do all of these artifacts still happen/happen as much if you only use the 2x? You mention that this new way of doing it is better than the old way even when you're only generating 1 in-between frame, so does that have any significant improvement when it comes to the weird artifact issues? Because I'd be ecstatic with only doubling my frame rate if these issues are virtually nonexistent/not really noticeable at 2x.",Neutral
2025-01-28 01:28:12+00:00,did anybody here go on a 2025 cruiseliner i had a great time,Positive
2025-01-28 01:31:05+00:00,i had an absolute fantastic time on the cruise liner an absolute fantastic time did you too i wonder woman,Positive
2025-01-28 01:35:47+00:00,They gay guy is just too much for me. I feel violated,Negative
2025-01-28 01:43:26+00:00,"""A little over two fifths"" Brother, just say around half.",Neutral
2025-01-28 01:57:06+00:00,Bring back the beard canadian boy,Neutral
2025-01-28 01:59:48+00:00,Thank you for the information. I hated the format of this video.,Negative
2025-01-28 02:35:13+00:00,Love seeing multiple hosts in one video!!,Positive
2025-01-28 02:39:33+00:00,Guess I'll wait for the 7090 to hit the 'affordable' tier in 2035.,Neutral
2025-01-28 03:58:32+00:00,Is that Kermit at 6ish mins?  Was just listening not watching and that threw me off.,Negative
2025-01-28 04:39:33+00:00,The fact that a 4080 super to a 4090 gets you more performance in terms of a leap than a 4090 to 5090 does says a lot.   Wait for 6000 series if you have any 40 series gpu.   If you’re itching for more performance honestly a used 4090 is probably the best bet.,Neutral
2025-01-28 05:13:48+00:00,i get 120fps in 4k on my xbox in indiana jones 🤣,Positive
2025-01-28 05:30:05+00:00,remeber how battlefront 2 looked on the ps4? now look what we deal with not even as good looking for quintuple the price,Negative
2025-01-28 05:39:21+00:00,My question is how will the hot air the FE card blows out straight into the back of the motherboard on an SFF case when it’s advertised to be SFF friendly…. Don’t sound that friendly to the back of my mobo,Negative
2025-01-28 05:51:21+00:00,"its official, NVIDIA sold gamers to the highest bidder... AI",Negative
2025-01-28 05:54:39+00:00,wait till we get the 69dy,Neutral
2025-01-28 05:58:57+00:00,Spoiler: It's overhyped garbage,Negative
2025-01-28 06:47:36+00:00,"now put it in an optiplex, it is 2 slot after all. watch the psu cry.",Neutral
2025-01-28 08:21:17+00:00,30fps at 1080p on streets of tarkov,Neutral
2025-01-28 09:12:37+00:00,That oliver dude was great. Bring him back,Positive
2025-01-28 09:12:43+00:00,1:02 wtf is this,Neutral
2025-01-28 10:27:11+00:00,Fantastic to know that Blackwell has 18% fewer letters than Ada Lovelace. 5:45.,Neutral
2025-01-28 11:08:47+00:00,mmhh i think i skip 5090  iam wondering how VR performance will be with MSFS for example ....,Neutral
2025-01-28 11:09:55+00:00,I hope someone compares this MFG with Lossless Scaling. They already have multiple frame gen up to 20x,Neutral
2025-01-28 12:22:14+00:00,Can we stop acting like anything below 120 FPS is acceptable or playable?,Negative
2025-01-28 12:53:56+00:00,"How much of this performance is just from the RAM and power consumption?  i dont doubt its more than half, and the rest are just ridiculous workaround tweaks of the 4090, and the stupid fake frames.",Negative
2025-01-28 14:02:57+00:00,"Get rid of all the “camera personalities”, give Oliver a raise and let him do it all. Good guy, great on camera",Positive
2025-01-28 14:15:39+00:00,"I feel like people are only comparing it to the 4090 which is underwhelming, but if you're upgrading from literally any other card (which is 99% of us) the 5090 is an insane jump in performance.",Neutral
2025-01-28 14:41:44+00:00,i remember when a 780ti was my dream video card. the good old days man back when i was innocent,Positive
2025-01-28 15:39:38+00:00,Wouldn't even spend half the amount of money on that video card.,Negative
2025-01-28 16:12:52+00:00,GPU's coming out as fast as phones nowadays...,Neutral
2025-01-28 17:05:36+00:00,I saved $2k just in case to see if an upgrade from my 3080 ti was worth it. I'm gonna just put this on the side another 2 1/2 years for the 6000 series. If they keep 20+GB of GDDR7 then it think it will finally be worth an upgrade.,Neutral
2025-01-28 18:17:40+00:00,600w no thanks,Neutral
2025-01-28 18:28:28+00:00,18% loss in letter count??? Count me out,Negative
2025-01-28 19:38:01+00:00,"Wow I really hoped the ai performance would have been better, thanks for the review on that! was not expecting it. guess for now it will be a skip.",Positive
2025-01-28 20:10:42+00:00,not haveing a minecraft test should be illegal,Negative
2025-01-28 20:20:13+00:00,Why did they go straight with the 5090? Why not more lower to mid tier cards with the new hardware? 5060/5070 ect.,Neutral
2025-01-28 20:33:04+00:00,Nifty-finety is fucking hilarious.,Negative
2025-01-28 20:41:19+00:00,"My brain shuts off when I listen to you ramble on about marketing slides and marketing points, stop with the entertainment and just show us the benchmarks",Negative
2025-01-28 20:48:43+00:00,"8:40, you need to fire this guy, I can't stand him",Negative
2025-01-28 21:20:11+00:00,But how does it handle VR?,Neutral
2025-01-28 22:32:44+00:00,hate to say it but this sounded like a Huge Paid AD which i was not a fan of,Negative
2025-01-28 23:08:54+00:00,Those b580 procyon benchies are pretty stellar though.  Please Intel release a B970 with 32gb of ram.,Positive
2025-01-28 23:43:35+00:00,All the 4090’s popping up on marketplace now makes me happy,Positive
2025-01-29 00:10:26+00:00,This was a joy to watch. You guys are pretty funny.,Positive
2025-01-29 03:44:45+00:00,i really need to upgrade from my sli 970 setup,Neutral
2025-01-29 05:12:11+00:00,how to spot a pay review.,Neutral
2025-01-29 08:03:32+00:00,Ide read somewhere that the 40 Series and their DLSS 3 was getting a software tweak from NVidia to improve its efficiency. True or not?,Neutral
2025-01-29 08:31:02+00:00,Them Soyboys really go crazy about this overglorified 2000 dollar air-heater.,Negative
