id,video_id,comment,likeCount,publishedAt
794,Q82tQJyJwgk,ayoooo i think its time for a new compensator build lol,0,2025-01-24T19:35:17Z
795,Q82tQJyJwgk,were the booms from big justice,0,2025-01-24T17:12:51Z
796,Q82tQJyJwgk,ayo nice cake intro,0,2025-02-01T01:02:59Z
797,Q82tQJyJwgk,Looks like im keeping my 4090FE. No reason to upgrade to this tbh.,0,2025-01-26T06:36:50Z
798,Q82tQJyJwgk,I hope someone compares this MFG with Lossless Scaling. They already have multiple frame gen up to 20x,0,2025-01-28T11:09:55Z
799,Q82tQJyJwgk,Holy shit this was insufferable to watch,0,2025-01-29T14:13:06Z
800,Q82tQJyJwgk,Can you do a video on New DJI Flip Drone which has a new technology like AI drone .,0,2025-01-26T19:53:46Z
801,Q82tQJyJwgk,Please nvidia stop creating 20fps card and calling it amazing,0,2025-01-25T11:48:41Z
802,Q82tQJyJwgk,"Raytracing still looks as bad as the day it was introduced. If you need it, bake it.",0,2025-01-29T21:37:25Z
803,Q82tQJyJwgk,"Don&#39;t buy this series, rip off",1,2025-01-25T14:18:35Z
804,Q82tQJyJwgk,i really need to upgrade from my sli 970 setup,0,2025-01-29T03:44:45Z
805,Q82tQJyJwgk,Like how y&#39;all did this,0,2025-01-30T06:08:31Z
806,Q82tQJyJwgk,Dennis has too much power the sponsor spots are getting too good.,0,2025-01-26T01:29:05Z
807,Q82tQJyJwgk,not like most of us will every have but cool i guess,0,2025-01-24T13:04:58Z
808,Q82tQJyJwgk,now use it with minecraft rtx shader with 1024x resource pack with 32 render distance,0,2025-01-27T07:01:21Z
809,Q82tQJyJwgk,rtx 5090 more like disapointing,0,2025-01-24T17:23:53Z
810,Q82tQJyJwgk,I would like the overkill for my 1440p as well for my Oled 32 :),0,2025-01-26T15:25:43Z
811,Q82tQJyJwgk,How much do you get for a kidney these days? How many generation will one kidney be enough?,0,2025-02-02T17:53:00Z
812,Q82tQJyJwgk,5 big booms for the 5090,0,2025-01-24T22:11:59Z
813,Q82tQJyJwgk,Xplane 12 max settings at 30fps? This would be great,0,2025-01-24T23:39:43Z
814,Q82tQJyJwgk,Why alex is holding a hammer,0,2025-01-26T04:37:59Z
815,Q82tQJyJwgk,is this graphics cards better for big bangs or do we need the signal integrity from the masses ownership before we get a better nuclear demonstration. i want to buy something with a better face value.,0,2025-02-05T18:50:44Z
816,Q82tQJyJwgk,"they can make the craziest graphics card and even if it were reasonably priced, purchasing would not be warranted with the games that are coming out being objectively garbage",0,2025-01-25T14:14:17Z
817,Q82tQJyJwgk,"Just not worth it over a 4090 then, unless you&#39;re really into AI stuff.",0,2025-01-24T14:29:44Z
818,Q82tQJyJwgk,My pc costs half of the rtx 5090 and only has a 650W psu lmao,0,2025-01-25T11:34:31Z
819,Q82tQJyJwgk,THat gpu costs over double my whole setup,0,2025-01-24T14:36:59Z
820,Q82tQJyJwgk,My gaming laptop is over here with a  Nvidia 960m🤣,0,2025-01-24T21:37:28Z
821,Q82tQJyJwgk,BOOOOOO,1,2025-01-25T18:12:40Z
822,Q82tQJyJwgk,NOBODY IS TALKING ABOUT THE FACT THESE THINGS REQUITE MORE WATTAGE THEN A SMALL FRIDGE TO RUN... I&#39;M AFTER LOWER WATTAGE NOT MORE DLSS FAKE FRAMES,0,2025-02-03T22:49:15Z
823,Q82tQJyJwgk,Refreshed 40 series but with a software upgrade,0,2025-01-25T02:13:26Z
824,Q82tQJyJwgk,Please no more Jake...,1,2025-01-26T17:13:45Z
825,Q82tQJyJwgk,$5300NZD HOLY SHIET,0,2025-01-31T02:10:04Z
826,Q82tQJyJwgk,Man the guy doing the ray tracing portion is cringe.,0,2025-01-24T17:59:58Z
827,Q82tQJyJwgk,Talked me right into a 5080.,0,2025-01-25T13:18:35Z
828,Q82tQJyJwgk,"Nvidia fanboys are braindead...<br>They spend $500 more on gpus for a whole 20% speed boost. I bet they&#39;re the same ppl who spend $1k on shoes and/or say products are good if they&#39;re expensive",0,2025-02-04T06:37:18Z
829,Q82tQJyJwgk,"Seems like Nvidia (and I assume other GPU manufacturers) have hit the limit of what they can do with actual hardware that they have to now rely on generated frames.<br>Just my personal opinion (from someone who doesn&#39;t game that much at all, and when done only at 1080p), but I don&#39;t. want to have generated frames, I want to have actual frames.",0,2025-01-24T13:06:15Z
830,Q82tQJyJwgk,All the man said was &quot;halo class card&quot; and all I want to do is play Halo Combat Evolved. Too bad Microsoft ruined the game and I can&#39;t play it on PC without constant crashing.,0,2025-01-24T16:37:23Z
831,Q82tQJyJwgk,So cannot play cyberpunk at 4k 60fps. It can barely reach 30fps in that game for$2000😳😳😳😳,1,2025-01-25T07:51:21Z
832,Q82tQJyJwgk,up-scaling and fake frames in new spider man 2 looks 💩 same as any game,0,2025-02-03T20:11:12Z
833,Q82tQJyJwgk,-18% letter count,0,2025-01-25T16:30:57Z
834,Q82tQJyJwgk,"Games need performance updates. Just wait, with updates - more fps is coming.",0,2025-01-26T23:49:58Z
835,Q82tQJyJwgk,"rx 7900xtx still king of real world scenarios then in terms of price and being realistic performance, sorry but you are a absolute tool if you spend 2k on a gpu to boast about  path ray tracing fps when its not even 60 fps like who the hell cares its still literally unplayable even on a 5090, sub 60 fps these days is cancer and is not gameplay its purely tech demonstrations not real world scenarios",1,2025-01-25T16:16:52Z
836,Q82tQJyJwgk,Is it possible that you can do a build video that has a 5090 in a Y60 case on a Samsung Odyssey Neo G9? I want to know if its worth the graphic card to upgrade from a 4060 Ti to 5090 (I also have a Y60 PC with a neo G9 monitor),0,2025-01-25T22:00:45Z
837,Q82tQJyJwgk,Imagine working for Nvidia who and only see the numbers but never the opinions or the like. Which is probably what they&#39;re gonna do.,0,2025-01-25T14:16:24Z
838,Q82tQJyJwgk,No Indiana Jones,0,2025-02-04T22:58:53Z
839,Q82tQJyJwgk,"Lol, now you can build a full computer and bench it against 1 5090",0,2025-01-24T16:15:31Z
840,Q82tQJyJwgk,I want to run my own personal version of Deepseek AI (which is open source btw) using this graphics card. Is that possible?,0,2025-01-30T14:23:10Z
841,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=663"">11:03</a> Was Switch already taken?",0,2025-01-25T07:39:08Z
842,Q82tQJyJwgk,Not worth 2000$ the end,0,2025-01-24T15:23:59Z
843,Q82tQJyJwgk,LOL the BOOMS 😂,0,2025-01-24T13:29:42Z
844,Q82tQJyJwgk,"Swapping so much so fast disorienting. Just take video in one or two fixed location please. Review videos supposed to give information, not somekind of &quot;oh god what gonna happen next&quot; video. If it is &quot;biggest&quot; review evet dont make it 22 mins will ya make it an hour calmly speak points",1,2025-02-02T21:36:18Z
845,Q82tQJyJwgk,Ill be keeping my 3090 thank you.,0,2025-01-25T08:40:59Z
846,Q82tQJyJwgk,Even game devs don’t need this bruh 💀💀💀Meh gen,0,2025-01-25T06:33:43Z
847,Q82tQJyJwgk,what happened to this place,0,2025-01-26T05:30:02Z
848,Q82tQJyJwgk,gotta love fake frames!,0,2025-02-06T10:55:17Z
849,Q82tQJyJwgk,"Yea, 2k...",1,2025-01-24T22:26:40Z
850,Q82tQJyJwgk,so... were basically getting AI filters for games? shits gonna have that AI art feeling all over the place? great,0,2025-01-25T13:02:40Z
851,Q82tQJyJwgk,Linus try playing rust it’s a good high demand game,0,2025-02-07T12:21:18Z
852,Q82tQJyJwgk,"All about VRAM , its more meant for AI work then playing.",0,2025-01-25T09:20:23Z
853,Q82tQJyJwgk,"Since you&#39;re getting so much commission items what do you suggest getting stuff from the heap lot of new items is there anything coming with a higher tier of performance this isn&#39;t really a generational improvement but more a market minimum expected gain and isn&#39;t impressive at all. this is trash but we all love great price points so who cares that its a lack luster, but i pray theres a few games that benefit. in the image of the hyperspace conjugated standards there isn&#39;t a variable to define the oscilated electricity in the chips that aren&#39;t maximized but the threshold creates a headroom that does so much lifting of higher frequencies that it should kinetic dampen anything against the plane of stability of information technologies design unless you have a higher calling you can use this do virtually anything with new operating system and even just music will be rated to echo fuse genetic class aware textures that nueral lace their ray tunneling and engineering memory executes.",0,2025-02-05T18:49:36Z
854,Q82tQJyJwgk,I would buy one if I could afford one !,0,2025-01-26T17:57:17Z
855,Q82tQJyJwgk,"How much of this performance is just from the RAM and power consumption? <br>i dont doubt its more than half, and the rest are just ridiculous workaround tweaks of the 4090, and the stupid fake frames.",0,2025-01-28T12:53:56Z
856,Q82tQJyJwgk,RTX 5090 is way beyond for gaming its an investment for future for AI,0,2025-01-24T13:09:09Z
857,Q82tQJyJwgk,"So can yall stop glazing Nvidia  , i eant real frames",0,2025-02-06T18:04:48Z
858,Q82tQJyJwgk,Can&#39;t wait for GIGA GEOMETRY,0,2025-01-24T14:22:15Z
859,Q82tQJyJwgk,IM LIKING BECAUSE THE LIAO ADD WAS SO GOOD,0,2025-01-26T03:29:48Z
860,Q82tQJyJwgk,lets face it its not for games it for ai. for games we need better games not better hardware,0,2025-01-25T19:39:02Z
861,Q82tQJyJwgk,"please test 5090 in stalker ... no need 8k, 4k would be more than enough",0,2025-01-25T23:44:50Z
862,Q82tQJyJwgk,"I want to see the other cards benchmarks, this 2.000$ is not my jam. I am a bit disappointed for now, I was waiting for the 5000 series to see the benefits in terms of efficiency, my 3080ti is equivalent to a 4070 super maybe, so I was hoping to see that kind of performance on lower tier cards... but the 5070 has a 25% increase in W usage vs the 4070...",0,2025-01-24T18:30:49Z
863,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=62"">1:02</a> wtf is this",0,2025-01-28T09:12:43Z
864,Q82tQJyJwgk,i get 120fps in 4k on my xbox in indiana jones 🤣,0,2025-01-28T05:13:48Z
865,Q82tQJyJwgk,"$2000 but the 4090 is way over $2000, such lies 😅",0,2025-01-24T16:15:15Z
866,Q82tQJyJwgk,I dont even know why im here. Im running a 1070 mobile...,0,2025-01-25T02:16:28Z
867,Q82tQJyJwgk,I love my 5090 FE ❤,0,2025-02-05T08:48:18Z
868,Q82tQJyJwgk,"Yeah, I&#39;m still fine with my 4090 for another generation",0,2025-01-26T20:22:48Z
869,Q82tQJyJwgk,5090 is 4090 + + 👀 SUS. If the 5090 was 30% faster with the 4090 power draw or lower then i would say its a win. This is not a win. Just gonna add a bigger turbo to my 4090 and go zoom zoom,0,2025-01-24T13:35:12Z
870,Q82tQJyJwgk,"All these comments don&#39;t make sense to most people who did NOT buy a 4090.<br>If you try buying a 4090 you are going to see skyrocketed prices up until 5999$ or even more.<br>The only choice is buying a 5090 at launch because these will also get way more expensive due to shortages.<br>Stop whining about you preferring the 4090, there&#39;s nothing the average consumer can do other than buying the 5090.",2,2025-01-25T10:46:37Z
871,Q82tQJyJwgk,Sticking with my RTX 3080 still :),0,2025-01-29T20:12:20Z
872,Q82tQJyJwgk,"i like playing organic, true fps, and the 5090 with true fps doesn&#39;t feel that much of an upgrade, its all new tech an all cool, but choose reality",0,2025-01-24T14:10:16Z
873,Q82tQJyJwgk,"I have a 1080p monitor , emm   I think I&#39;ll stick with the 4060 ti!",0,2025-01-24T16:09:40Z
874,Q82tQJyJwgk,And only costs 3-7 THOUSAND fukin dollars. <br>Who the hell are pc parts targeted at anymore?   Not the average gamer we wont be able to afford the 5070 when it gets scalped to 2k.,0,2025-01-26T14:22:18Z
875,Q82tQJyJwgk,2000$ - yeah sure.,0,2025-01-24T19:08:53Z
876,Q82tQJyJwgk,I see... so this card it&#39;s actually crap? got it.,0,2025-01-30T11:13:22Z
877,Q82tQJyJwgk,Why does Alex sound like a bad A.I. render?,0,2025-01-27T02:31:41Z
878,Q82tQJyJwgk,Honestly that’s a let down on the RDR2 performance.,0,2025-01-24T16:18:53Z
879,Q82tQJyJwgk,"Can some of you guys just present information and drop the car salesman bravado act?<br>It&#39;s difficult to watch and is the definition of &quot;cringe&quot;. (Something that makes one&#39;s skin crawl and makes one cringe to watch. Second hand embarrassment, etc)<br><br>I&#39;m just one voice, but how else are you to know if nobody tells you",1,2025-01-25T10:53:37Z
880,Q82tQJyJwgk,when did linus start turning into a nvidia shill again,0,2025-02-01T08:26:50Z
881,Q82tQJyJwgk,I dont care about any of this stuff you talked about all I want to know if it uses one power rail or do I need to update my power supply,0,2025-01-25T18:13:10Z
882,Q82tQJyJwgk,44FPS at 4K Max settings with the 4090 is BS. I know because i have fckn 3* ROG 4090 Matrix Platinum&#39;s all in different systems using more of less the same specs in each PC,0,2025-01-25T00:24:10Z
883,Q82tQJyJwgk,Ah a glorified rtx 4090 ti with a price hike and fake frames as extras,0,2025-01-26T01:32:11Z
884,Q82tQJyJwgk,Thank you for the information. I hated the format of this video.,0,2025-01-28T01:59:48Z
885,Q82tQJyJwgk,WOW! I guess I gotta wave the white flag nowadays. I&#39;m still running a 1080ti and I&#39;m bummed to see it on the bottom of the list.,0,2025-01-24T20:54:40Z
886,Q82tQJyJwgk,"a comment on a correction: at <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=858"">14:18</a> the fan blades are not doubled, i went and tested this in the game myself and thought it was until closer inspection. there are 2 different fan blades rotating at different speeds one behind the other.",2,2025-01-24T20:10:57Z
887,Q82tQJyJwgk,8k gaming?,0,2025-01-25T02:50:17Z
888,Q82tQJyJwgk,No such thing as overkill with pc hardware,0,2025-01-24T22:17:03Z
889,Q82tQJyJwgk,What is means 5090 overkill??,0,2025-01-29T20:48:02Z
890,Q82tQJyJwgk,2000$ ? OMG 10 years ago the same shit would have been 600-700$ Talk about nvidia being greedy (and don&#39;t give me the inflation shit vause every year from then they added 100 to 200$ to the price every release!,0,2025-01-24T17:25:39Z
891,Q82tQJyJwgk,1440p on 5090. who cares. Its a 4K Card,0,2025-01-24T14:50:28Z
892,Q82tQJyJwgk,No 4070ti in the list 😂 stunning card.,0,2025-01-29T22:23:22Z
893,Q82tQJyJwgk,multi frame gen 🔥🗿,0,2025-02-03T11:35:01Z
894,Q82tQJyJwgk,"Tl;dw, it&#39;s as bad of a deal as the 4090, and the fake frames aren&#39;t worth the insane price and power consumption.",0,2025-01-26T14:36:44Z
895,Q82tQJyJwgk,"aww, we&#39;re so sorry your pc just exploded, you get 5 big booms..",0,2025-01-25T17:56:22Z
896,Q82tQJyJwgk,My dreams have better graphics fps and for free.,0,2025-02-08T07:52:55Z
897,Q82tQJyJwgk,I think I’ll keep my 4090,0,2025-01-26T13:47:16Z
898,Q82tQJyJwgk,Optum&#39;s video - cool calm collected. Linus video - loud obnoxious annoying.,0,2025-01-24T17:44:55Z
899,Q82tQJyJwgk,3090 ti is old now 💀,0,2025-01-26T23:23:17Z
900,Q82tQJyJwgk,"Always real, never cake 😭",0,2025-01-29T17:18:29Z
901,Q82tQJyJwgk,ray tracing overclocking future videos,0,2025-01-31T08:30:25Z
902,Q82tQJyJwgk,"now put it in an optiplex, it is 2 slot after all. watch the psu cry.",0,2025-01-28T06:47:36Z
903,Q82tQJyJwgk,but can it run star citizen?,0,2025-01-25T12:41:01Z
904,Q82tQJyJwgk,Focusing on some dogshit artificial frame generations instead of delivering something of real value for 2k$ is beyond me...,0,2025-01-24T17:34:42Z
905,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=476"">7:56</a>  ouch :3",0,2025-01-24T23:48:12Z
906,Q82tQJyJwgk,All this just makes me think the 5090 is just a cash grab and anyone who was saying oh why get a 4070-80-90 when the 50s are coming out there so much better yet all the 5090 dose is create fake frames with ai and rely on ddls and create input lag,0,2025-01-24T13:23:17Z
907,Q82tQJyJwgk,"<a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=492"">8:12</a> ... The zestyness... It is too much!",0,2025-02-03T01:23:45Z
908,Q82tQJyJwgk,"So basically, raw performance is about 30% better with 30% more raw cores with 30% more power usage, no innovation there at least<br><br>There are nice things like better VRAM but unless you heavily rely on the VRAM it is not that worth it, same for the other features.<br>and frame generation can only be as good as your base framerate, making it actually useless unless you wanna push your marketing like some AI company nowadays<br><br>Its not a Bad GPU, but its really not worth it at all if you are on 40xx already lol, could be worth it from my 3060 tho assuming they take 2 years for another generation with the same &quot;improvements&quot;",0,2025-01-25T01:48:58Z
909,Q82tQJyJwgk,1 terrabyte of a graphics card,0,2025-01-26T09:01:08Z
910,Q82tQJyJwgk,This card is a disappointment imo. It&#39;s just more of the same with some new stuff baked in for more fake frames. There&#39;s zero generational uplift in terms of performance per Watt for example.,0,2025-01-24T19:49:13Z
911,Q82tQJyJwgk,Nvidia is very good at herding sheep into an ally for testing methodology with tech demos like cyberpunk 2077<br><br><br>this review is more about reading shit out of Nvidia marketing material to tell how all of that new shit only adds up to 25- 30% more performance,0,2025-01-25T12:44:34Z
912,Q82tQJyJwgk,Isnt this a bit dissapointing?,0,2025-01-27T14:18:48Z
913,Q82tQJyJwgk,Yay another card which I can&#39;t afford,0,2025-01-26T13:38:15Z
914,Q82tQJyJwgk,LINUS BRINGS THE BOOM!,0,2025-01-24T15:27:48Z
915,Q82tQJyJwgk,"Noone cares about their new old DLSS nonsense. If it had no noise, I&#39;d be interested. As it is, it&#39;s garbage.",0,2025-01-24T15:26:07Z
916,Q82tQJyJwgk,dont like this comment,2,2025-01-24T14:44:04Z
917,Q82tQJyJwgk,"Frame generation always creates artifacts in my experience. In fast movement, you can always see it and it really is noticable. Only in reeeealy slow movements it’s ok. But what game do you know that only has slow movement? It would be a pretty boring game. Don’t know if MFG makes artifacts worse or better but for me FG is kinda not worth it. If you have 80+ frames, you don’t want 100 frames but full of artifacts. If you have 45 frames, it will stutter sometimes and will have even more artifacts just to get to 60. Still not worth it.",0,2025-01-24T14:28:04Z
918,Q82tQJyJwgk,That one guy is cringe.,1,2025-01-24T14:50:33Z
919,Q82tQJyJwgk,Its never cake always real is crazy,0,2025-01-26T07:26:49Z
920,Q82tQJyJwgk,MORE DENNIS!!,0,2025-01-24T17:58:07Z
921,Q82tQJyJwgk,Crazy AD ngl,0,2025-01-25T21:22:07Z
922,Q82tQJyJwgk,I will agree Nvidia do win with GPUs but I will give AMD some brownie points for they new halo max 395 APUs in a way I find them more impressive,0,2025-02-05T17:40:41Z
923,Q82tQJyJwgk,30fps at 1080p on streets of tarkov,0,2025-01-28T08:21:17Z
924,Q82tQJyJwgk,Presenter is annoying,0,2025-01-30T07:41:15Z
925,Q82tQJyJwgk,wtf all of my favorite funky white boys all in one place,0,2025-01-24T17:05:01Z
926,Q82tQJyJwgk,"Looking to upgrade my 3060 to a 5080, don&#39;t with the 5090 is going to be worth it for me.",0,2025-01-24T17:29:24Z
927,Q82tQJyJwgk,"We get video rendering and gaming benchmarks instead of something actually useful like benchmarking the AI capabilities of the card. People do not care if your card can run crysis no more, we wanna see if it can run pytorch... Instead of you leading the way, you are just failing to adapt. how sad",0,2025-01-24T18:29:04Z
928,Q82tQJyJwgk,"there&#39;s a typo at <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=1079"">17:59</a> -  <a href=""https://www.youtube.com/watch?v=Q82tQJyJwgk&amp;t=1079"">https://youtu.be/Q82tQJyJwgk?t=1079</a> should say &quot;higher is better&quot;.",0,2025-01-24T17:09:58Z
929,Q82tQJyJwgk,so it&#39;s a scam?,0,2025-01-24T15:19:24Z
930,Q82tQJyJwgk,You can buy a car for that money ... and get a GF with that car 😅,0,2025-01-26T18:29:17Z
931,Q82tQJyJwgk,"I love reading about these. But it really sucks knowing reviewers around the world got a substantial amount before the public. No insult to this channel and I have not commented on Gamersnexus or Hardware Unboxed or anyone&#39;s video but if the consumer is going to be limited then so should the reviewer. I don&#39;t play favorites so you I don&#39;t care if just the top 5 reviewers get some and the rest go to consumers but it&#39;s not really fair for us who want to give our stupid THOUSANDS of dollars to be sitting here knowing these cards could be sold to consumers.....idiot scalpers, of course.<br><br>This is nvidia&#39;s fault first but may I suggest that channels like yours use your clout and tell nvidia and the AIB&#39;s the same feedback even if it&#39;s at your expense and you don&#39;t get a free or loaner GPU before the masses. <br><br>The public doesn&#39;t care about hundreds of youtuber reviews when the supply chain is parched.",0,2025-02-02T01:06:00Z
932,Q82tQJyJwgk,How about no thank you ill stay with my 4090 😂,0,2025-02-03T07:06:41Z
933,Q82tQJyJwgk,lets call it 4090ti,0,2025-01-25T14:52:06Z
934,Q82tQJyJwgk,black myth really is horribly optimized.,0,2025-01-24T16:51:06Z
935,Q82tQJyJwgk,"Everything&#39;s so choreographed and fake now with Linus tech tips, nothing feels authentic or off the cuff, it&#39;s just a whole load of scripted sequences with no passion, too big for it&#39;s boots now.",0,2025-01-29T21:25:08Z
936,Q82tQJyJwgk,Wish I had a pic or console,0,2025-01-25T21:13:05Z
937,Q82tQJyJwgk,a channel this is just chilling for the capitalists ... consume ...,0,2025-01-26T18:17:36Z
938,Q82tQJyJwgk,the widowmaker games weapon or weapons,0,2025-01-27T01:46:08Z
939,Q82tQJyJwgk,We bring the booooom,0,2025-01-24T17:13:11Z
940,Q82tQJyJwgk,"If you use DLSS Quality at 1440P (1707x960), and MFG 4X, then 89% of your pixels are fake!!! Only 11% real pixels! And that’s at DLSS QUALITY, lol.",0,2025-01-27T11:56:52Z
941,Q82tQJyJwgk,linus brov plzzz do this on an rtx 5090 now!!!!,0,2025-01-26T03:19:20Z
942,Q82tQJyJwgk,linus brov plzzz do this on an rtx 5090 now!!!!,0,2025-01-26T03:19:15Z
943,Q82tQJyJwgk,£2500 in the UK 🤣what a joke.,0,2025-01-30T21:42:06Z
944,Q82tQJyJwgk,framegen is bs it should only help with older cards not make newers ones run but help older cards stay usefull for longer,0,2025-01-24T16:06:57Z
945,Q82tQJyJwgk,this 5090 is like 4090 ti,0,2025-01-24T13:50:38Z
946,Q82tQJyJwgk,So... I clicked on the link for Linus having his wisdoms removed. Immediately I am met with a paywall for a membership... Fine. Suffer in pain without me watching your content. :),1,2025-01-25T01:49:48Z
947,Q82tQJyJwgk,"Will skip this gen, it&#39;s an AI rip off. Happy with my 4090.",0,2025-01-25T18:47:34Z
948,Q82tQJyJwgk,Ehh I&#39;ll stick with my 3070FE. I rekon having this gpu with my i7 14700 would be a huge bottleneck...,0,2025-01-24T23:19:17Z
949,Q82tQJyJwgk,5 BIG BOOMS,0,2025-01-24T23:31:18Z
950,Q82tQJyJwgk,views it in MSI R9 380  :D:D,0,2025-01-25T18:42:25Z
951,Q82tQJyJwgk,Nvidia fanboys &quot;Frame gen is the future&quot;!! reality check: it looks like crap no thanks,0,2025-01-24T19:46:26Z
952,Q82tQJyJwgk,If only I could afford one in EU😂,0,2025-01-25T12:58:02Z
953,Q82tQJyJwgk,Who still games at 1440 after buying a 5090 🤣😂 and without ray tracing? Not even with my 4090,0,2025-01-25T14:07:27Z
954,Q82tQJyJwgk,We love Dennis.,0,2025-01-25T03:04:51Z
955,Q82tQJyJwgk,"Its not here, and it sucks! 😂",0,2025-02-02T19:21:08Z
956,Q82tQJyJwgk,"dlss sucks<br><br>Basically if you&#39;re going from 4090 to 5090, don&#39;t.<br><br>I see the leap to 5080 and 5090 from a 3000 series card or AMD card worth the price, since the price is basically the same.",0,2025-01-24T18:59:38Z
957,Q82tQJyJwgk,More like $3000,0,2025-01-25T04:23:21Z
958,Q82tQJyJwgk,mmhh i think i skip 5090  iam wondering how VR performance will be with MSFS for example ....,0,2025-01-28T11:08:47Z
959,Q82tQJyJwgk,all this video does is make me happy with my 7900xtx,0,2025-01-24T13:58:24Z
960,Q82tQJyJwgk,Predictive. Analitic. Machine.  Nvidia is a fallout fan affter all.,0,2025-01-24T13:50:09Z
961,Q82tQJyJwgk,So many R and X on those gpus 😑,0,2025-01-25T16:05:17Z
962,Q82tQJyJwgk,It&#39;s too expensive,0,2025-01-25T11:20:38Z
963,Q82tQJyJwgk,It&#39;s cool but.......no thank you NVIDIA. I&#39;m hooking up my PS1 and PS2 again. For the money I can get a sh...ton of great games (and no DRM BS).,0,2025-01-24T20:14:15Z
964,Q82tQJyJwgk,No one cares,0,2025-02-07T15:32:10Z
965,Q82tQJyJwgk,"Long story short, ray tracing is still an overpriced gimmick.",0,2025-01-25T05:19:17Z
966,Q82tQJyJwgk,Wow what a disappointment 😔👎,0,2025-01-25T15:14:59Z
967,Q82tQJyJwgk,Would only consider the 5070 tbh,0,2025-01-24T14:37:48Z
968,Q82tQJyJwgk,Hey loving the content! Is there any day u will do a tech tip for ps5 I’m having a hard time finding a great monitor that wont break the bank but has “allm” and “vrr” anyone in comments?,0,2025-01-24T22:05:49Z
969,Q82tQJyJwgk,Wish I could afford 1,0,2025-01-24T23:32:39Z
970,Q82tQJyJwgk,"Those annoying, hard to dismiss will make me never ever buy any of your products.",0,2025-01-24T15:27:31Z
971,Q82tQJyJwgk,DLSS no matter which version and any kind of AI I think is rubbish Same as ray tracing and 2K and 4K,0,2025-01-25T14:14:13Z
972,Q82tQJyJwgk,I guess over to gamers nexus it is. There are so many bots in the comments it’s not good.,0,2025-01-24T18:33:09Z
973,Q82tQJyJwgk,So its a bad series? I didnt understand most of the stuff apart from squarespace and that it has 32gb ram but its not that powerful for ai stuff compared to non consumer level gpus? Even though it has more focus on ai? I need to stop trying to understand tech now i think i am a simple man i understand simple language 😭😭😭 anyway i hope the 5000 series does bad so prices fall and we get better 6000 series yayy,0,2025-01-24T14:02:37Z
974,Q82tQJyJwgk,So it&#39;s definitely not worth the money got it,0,2025-01-24T16:35:12Z
975,Q82tQJyJwgk,"Yeah because of the memory bus. 384 to 512. But when you  compare apples to apples with the 40 series vs 30 series against the 50 series in less than the 90 flagship. the bus size matters. Nobody wants that AI generated frames they call DLSS that decreases resolution. Give us true specs and not that AI hack that gives us blurred resolution. 30 series the memory bus was good. Starting with 40 series Nividia skimped out and scammed everyone with a shit resolution hack. DLSS, truly its a hack, not even an AI hack but a lower resolution hack. Apples to Apples, or its no dice, unless you like 720 p. Analog is better than 720. For 50 series cards less than the 5090, the 30 series cards hang with the 50 series for true FPS. Im talking 3080 vs 5080. Especially in higher resolution, and screw that ray tracing.  For the money, it is not worth it at all. AMD for true FPS and resolution unless youre a pro gamer that is ok with 1080p and its for competition. For the average player, AMD wins. Better resolution and FPS dollar for dollar.",0,2025-01-26T11:25:22Z
976,Q82tQJyJwgk,"You shouldn&#39;t pay so much to just play games, even for doing average 3d and video montage work that&#39;s too much I think",0,2025-01-30T07:52:45Z
977,Q82tQJyJwgk,"Fine data, so much cringe acting",0,2025-01-26T08:53:09Z
978,Q82tQJyJwgk,"Dennis is a gem <a href=""http://www.youtube.com/results?search_query=%23livelaughliao"">#LiveLaughLiao</a>",0,2025-01-24T17:52:24Z
979,Q82tQJyJwgk,500waaaaaaaaatttttttttttttttttt 💥❤‍🔥🔥🔥🔥🔥,0,2025-01-25T11:48:44Z
980,Q82tQJyJwgk,&quot;Dang look at this thing&quot; - that sounded so gay. Can you guys just do normal voices in your reviews?,0,2025-01-24T18:22:36Z
981,Q82tQJyJwgk,me watching this with a core 2 duo and a geforce 9500GT🤑,0,2025-01-27T11:42:04Z
982,Q82tQJyJwgk,"now that is a nice review, i dont like mrwhosetheboss, he better just reviews smartphone",0,2025-01-25T04:39:14Z
983,Q82tQJyJwgk,5090 slowly becoming its Quadro or Tesla couterpart GPU....,0,2025-01-25T07:28:51Z
984,Q82tQJyJwgk,"what competition ? even nvidia old cards were cheaper , nvidia not even competing with itself , its keep  pricing new stuff more and more expensive , <br>nvidia ripping off its now fanboys . how is this upgrade when performance increase is negated by price increase , 25% faster but 25% more expensive , ?????? lol , oh btw also 30% more power usage . <br>ok fanboys its time to use your brains , dont be brainwashed minions .",0,2025-01-24T22:30:46Z
985,Q82tQJyJwgk,wait and get a 7900xtx even cheaper or used lol. 1440p till death,0,2025-02-05T21:59:54Z
986,Q82tQJyJwgk,ill keep the 3070,0,2025-01-27T03:27:02Z
